Store,Date,Category,Value
43,2010-12-31,Historical,534740.3
43,2011-01-07,Historical,611796.61
43,2011-01-14,Historical,614940.07
43,2011-01-21,Historical,601004.79
43,2011-01-28,Historical,562558.27
43,2011-02-04,Historical,651521.77
43,2011-02-11,Historical,635650.98
43,2011-02-18,Historical,626627.77
43,2011-02-25,Historical,592340.01
43,2011-03-04,Historical,616345.25
43,2011-03-11,Historical,629026.75
43,2011-03-18,Historical,635171.05
43,2011-03-25,Historical,585989.1
43,2011-04-01,Historical,611585.54
43,2011-04-08,Historical,650418.75
43,2011-04-15,Historical,635758.03
43,2011-04-22,Historical,638280.67
43,2011-04-29,Historical,611464.21
43,2011-05-06,Historical,649148.74
43,2011-05-13,Historical,684655.91
43,2011-05-20,Historical,648330.18
43,2011-05-27,Historical,578209.63
43,2011-06-03,Historical,630972.15
43,2011-06-10,Historical,643041.71
43,2011-06-17,Historical,665781.74
43,2011-06-24,Historical,604925.08
43,2011-07-01,Historical,586781.78
43,2011-07-08,Historical,651147.83
43,2011-07-15,Historical,631827.38
43,2011-07-22,Historical,597354.39
43,2011-07-29,Historical,533917.52
43,2011-08-05,Historical,605956.59
43,2011-08-12,Historical,595626.56
43,2011-08-19,Historical,663396.3200000001
43,2011-08-26,Historical,561573.08
43,2011-09-02,Historical,594224.9
43,2011-09-09,Historical,649128.23
43,2011-09-16,Historical,618877.13
43,2011-09-23,Historical,586108.13
43,2011-09-30,Historical,555183.72
43,2011-10-07,Historical,642828.62
43,2011-10-14,Historical,590984.56
43,2011-10-21,Historical,594625.96
43,2011-10-28,Historical,572516.57
43,2011-11-04,Historical,641905.37
43,2011-11-11,Historical,615975.5
43,2011-11-18,Historical,628115.61
43,2011-11-25,Historical,669965.22
43,2011-12-02,Historical,585028.26
43,2011-12-09,Historical,617898.07
43,2011-12-16,Historical,665007.08
43,2011-12-23,Historical,676290.46
43,2011-12-30,Historical,505405.85
43,2012-01-06,Historical,670993.01
43,2012-01-13,Historical,663529.64
43,2012-01-20,Historical,619225.65
43,2012-01-27,Historical,587685.38
43,2012-02-03,Historical,629176.71
43,2012-02-10,Historical,662198.65
43,2012-02-17,Historical,660632.0499999999
43,2012-02-24,Historical,613042.97
43,2012-03-02,Historical,693249.98
43,2012-03-09,Historical,636677.67
43,2012-03-16,Historical,661707.02
43,2012-03-23,Historical,610940.9400000001
43,2012-03-30,Historical,623258.4
43,2012-04-06,Historical,658468.27
43,2012-04-13,Historical,665687.92
43,2012-04-20,Historical,638144.98
43,2012-04-27,Historical,593138.59
43,2012-05-04,Historical,637964.2
43,2012-05-11,Historical,640159.04
43,2012-05-18,Historical,648541.8099999999
43,2012-05-25,Historical,597406.39
43,2012-06-01,Historical,605078.62
43,2012-06-08,Historical,643032.51
44,2010-02-05,Historical,281090.95
44,2010-02-12,Historical,286857.13
44,2010-02-19,Historical,267956.3
44,2010-02-26,Historical,273079.07
44,2010-03-05,Historical,284617.27
44,2010-03-12,Historical,272190.83
44,2010-03-19,Historical,269624.2
44,2010-03-26,Historical,276279.49
44,2010-04-02,Historical,286197.5
44,2010-04-09,Historical,257361.3
44,2010-04-16,Historical,280048.74
44,2010-04-23,Historical,278287.04
44,2010-04-30,Historical,272997.65
44,2010-05-07,Historical,285379.86
44,2010-05-14,Historical,286515.92
44,2010-05-21,Historical,267065.35
44,2010-05-28,Historical,291891.01
44,2010-06-04,Historical,282351.82
44,2010-06-11,Historical,296818.2
44,2010-06-18,Historical,293481.36
44,2010-06-25,Historical,288247.24
44,2010-07-02,Historical,300628.19
44,2010-07-09,Historical,280472.78
44,2010-07-16,Historical,297099.95
44,2010-07-23,Historical,292680.16
44,2010-07-30,Historical,275020.96
44,2010-08-06,Historical,296804.49
44,2010-08-13,Historical,291028.08999999997
44,2010-08-20,Historical,284740.5
44,2010-08-27,Historical,293155.08
44,2010-09-03,Historical,295880.12
44,2010-09-10,Historical,283455.13
44,2010-09-17,Historical,279364.13
44,2010-09-24,Historical,281313.77999999997
44,2010-10-01,Historical,300152.45
44,2010-10-08,Historical,279524.44
44,2010-10-15,Historical,268708.43
44,2010-10-22,Historical,270110.3
44,2010-10-29,Historical,286497.49
44,2010-11-05,Historical,270516.84
44,2010-11-12,Historical,281909.79
44,2010-11-19,Historical,284322.52
44,2010-11-26,Historical,307646.5
44,2010-12-03,Historical,264214.12
44,2010-12-10,Historical,278253.28
44,2010-12-17,Historical,278646.35
44,2010-12-24,Historical,365098.24
44,2010-12-31,Historical,241937.11000000002
44,2011-01-07,Historical,288320.38
44,2011-01-14,Historical,292859.36
44,2011-01-21,Historical,276157.8
44,2011-01-28,Historical,276011.4
44,2011-02-04,Historical,293953.08
44,2011-02-11,Historical,307486.73
44,2011-02-18,Historical,280785.76
44,2011-02-25,Historical,279427.93
44,2011-03-04,Historical,293984.54
44,2011-03-11,Historical,284496.14
44,2011-03-18,Historical,281699.68
44,2011-03-25,Historical,285031.81
44,2011-04-01,Historical,281514.26
44,2011-04-08,Historical,292498.61
44,2011-04-15,Historical,289667.55
44,2011-04-22,Historical,280357.3
44,2011-04-29,Historical,281247.97000000003
44,2011-05-06,Historical,299354.67
44,2011-05-13,Historical,307095.31
44,2011-05-20,Historical,303559.23
44,2011-05-27,Historical,308442.49
44,2011-06-03,Historical,308950.04
44,2011-06-10,Historical,308770.42
44,2011-06-17,Historical,300255.87
44,2011-06-24,Historical,296765.59
44,2011-07-01,Historical,315273.08
44,2011-07-08,Historical,295339.01
44,2011-07-15,Historical,289201.21
44,2011-07-22,Historical,303108.81
44,2011-07-29,Historical,279677.0
44,2011-08-05,Historical,298080.45
44,2011-08-12,Historical,290399.66
44,2011-08-19,Historical,290909.69
44,2011-08-26,Historical,324174.79
44,2011-09-02,Historical,309543.52
44,2011-09-09,Historical,295811.25
44,2011-09-16,Historical,303974.28
44,2011-09-23,Historical,307409.13
44,2011-09-30,Historical,299757.75
44,2011-10-07,Historical,312577.36
44,2011-10-14,Historical,293031.78
44,2011-10-21,Historical,305969.81
44,2011-10-28,Historical,306336.07
44,2011-11-04,Historical,307126.34
44,2011-11-11,Historical,312233.56
44,2011-11-18,Historical,310531.04
44,2011-11-25,Historical,309129.01
44,2011-12-02,Historical,284309.34
44,2011-12-09,Historical,304300.91
44,2011-12-16,Historical,311144.16
44,2011-12-23,Historical,376233.89
44,2011-12-30,Historical,263917.85
44,2012-01-06,Historical,325327.93
44,2012-01-13,Historical,312361.88
44,2012-01-20,Historical,316948.39
44,2012-01-27,Historical,308295.38
44,2012-02-03,Historical,325986.05
44,2012-02-10,Historical,325377.97000000003
44,2012-02-17,Historical,320691.21
44,2012-02-24,Historical,315641.8
44,2012-03-02,Historical,316687.22000000003
44,2012-03-09,Historical,303438.24
44,2012-03-16,Historical,331965.95
44,2012-03-23,Historical,296947.06
44,2012-03-30,Historical,310027.29
44,2012-04-06,Historical,320021.1
44,2012-04-13,Historical,311390.22
44,2012-04-20,Historical,323233.8
44,2012-04-27,Historical,330338.36
44,2012-05-04,Historical,326053.27999999997
44,2012-05-11,Historical,341381.08
44,2012-05-18,Historical,334042.43
44,2012-05-25,Historical,343268.29000000004
44,2012-06-01,Historical,323410.94
44,2012-06-08,Historical,340238.38
45,2010-02-05,Historical,890689.51
45,2010-02-12,Historical,656988.64
45,2010-02-19,Historical,841264.04
45,2010-02-26,Historical,741891.65
45,2010-03-05,Historical,777951.22
45,2010-03-12,Historical,765687.4199999999
45,2010-03-19,Historical,773819.49
45,2010-03-26,Historical,782563.38
45,2010-04-02,Historical,877235.96
45,2010-04-09,Historical,833782.7000000001
45,2010-04-16,Historical,782221.96
45,2010-04-23,Historical,749779.1
45,2010-04-30,Historical,737265.57
45,2010-05-07,Historical,812190.76
45,2010-05-14,Historical,758182.2
45,2010-05-21,Historical,747888.25
45,2010-05-28,Historical,801098.43
45,2010-06-04,Historical,837548.62
45,2010-06-11,Historical,794698.77
45,2010-06-18,Historical,815130.5
45,2010-06-25,Historical,792299.15
45,2010-07-02,Historical,800147.84
45,2010-07-09,Historical,787062.0
45,2010-07-16,Historical,723708.99
45,2010-07-23,Historical,714601.11
45,2010-07-30,Historical,716859.27
45,2010-08-06,Historical,746517.3200000001
45,2010-08-13,Historical,722262.21
45,2010-08-20,Historical,708568.29
45,2010-08-27,Historical,721744.33
45,2010-09-03,Historical,790144.7
45,2010-09-10,Historical,721460.22
45,2010-09-17,Historical,716987.5800000001
45,2010-09-24,Historical,678228.58
45,2010-10-01,Historical,690007.76
45,2010-10-08,Historical,745782.1
45,2010-10-15,Historical,715263.3
45,2010-10-22,Historical,730899.37
45,2010-10-29,Historical,732859.76
45,2010-11-05,Historical,764014.0599999999
45,2010-11-12,Historical,765648.93
45,2010-11-19,Historical,723987.85
45,2010-11-26,Historical,1182500.16
45,2010-12-03,Historical,879244.9
45,2010-12-10,Historical,1002364.34
45,2010-12-17,Historical,1123282.85
45,2010-12-24,Historical,1682862.03
45,2010-12-31,Historical,679156.2
45,2011-01-07,Historical,680254.35
45,2011-01-14,Historical,654018.9500000001
45,2011-01-21,Historical,644285.33
45,2011-01-28,Historical,617207.58
45,2011-02-04,Historical,759442.33
45,2011-02-11,Historical,766456.0
45,2011-02-18,Historical,802253.41
45,2011-02-25,Historical,733716.78
45,2011-03-04,Historical,761880.36
45,2011-03-11,Historical,714014.73
45,2011-03-18,Historical,733564.77
45,2011-03-25,Historical,719737.25
45,2011-04-01,Historical,712425.76
45,2011-04-08,Historical,750182.71
45,2011-04-15,Historical,765270.02
45,2011-04-22,Historical,813630.44
45,2011-04-29,Historical,786561.61
45,2011-05-06,Historical,810150.64
45,2011-05-13,Historical,793889.1
45,2011-05-20,Historical,727163.67
45,2011-05-27,Historical,817653.25
45,2011-06-03,Historical,877423.45
45,2011-06-10,Historical,814395.17
45,2011-06-17,Historical,811153.67
45,2011-06-24,Historical,762861.78
45,2011-07-01,Historical,791495.25
45,2011-07-08,Historical,768718.11
45,2011-07-15,Historical,748435.2
45,2011-07-22,Historical,741625.25
45,2011-07-29,Historical,704680.97
45,2011-08-05,Historical,765996.92
45,2011-08-12,Historical,724180.89
45,2011-08-19,Historical,712362.72
45,2011-08-26,Historical,833979.01
45,2011-09-02,Historical,726482.39
45,2011-09-09,Historical,746129.56
45,2011-09-16,Historical,711367.56
45,2011-09-23,Historical,714106.42
45,2011-09-30,Historical,698986.34
45,2011-10-07,Historical,753447.05
45,2011-10-14,Historical,720946.99
45,2011-10-21,Historical,771686.4
45,2011-10-28,Historical,781694.57
45,2011-11-04,Historical,833429.22
45,2011-11-11,Historical,808624.8200000001
45,2011-11-18,Historical,773603.77
45,2011-11-25,Historical,1170672.94
45,2011-12-02,Historical,875699.81
45,2011-12-09,Historical,957155.3099999999
45,2011-12-16,Historical,1078905.68
45,2011-12-23,Historical,1521957.99
45,2011-12-30,Historical,869403.63
45,2012-01-06,Historical,714081.0499999999
45,2012-01-13,Historical,676615.53
45,2012-01-20,Historical,700392.21
45,2012-01-27,Historical,624081.64
45,2012-02-03,Historical,757330.95
45,2012-02-10,Historical,803657.12
45,2012-02-17,Historical,858853.75
45,2012-02-24,Historical,753060.78
45,2012-03-02,Historical,782796.01
45,2012-03-09,Historical,776968.87
45,2012-03-16,Historical,788340.23
45,2012-03-23,Historical,791835.37
45,2012-03-30,Historical,777254.06
45,2012-04-06,Historical,899479.43
45,2012-04-13,Historical,781970.6
45,2012-04-20,Historical,776661.74
45,2012-04-27,Historical,711571.88
45,2012-05-04,Historical,782300.68
45,2012-05-11,Historical,770487.37
45,2012-05-18,Historical,800842.28
45,2012-05-25,Historical,817741.17
45,2012-06-01,Historical,837144.63
45,2012-06-08,Historical,795133.0
1,2012-12-14,Forecast,1980676.2982691114
1,2012-12-21,Forecast,2133590.7130984063
1,2012-12-28,Forecast,1559426.3224708263
1,2013-01-04,Forecast,1747445.1042210537
1,2013-01-11,Forecast,1698287.0491735777
1,2013-01-18,Forecast,1661834.6591698816
1,2013-01-25,Forecast,1621415.006487592
1,2013-02-01,Forecast,1706511.8964134797
1,2013-02-08,Forecast,1836980.3459287384
1,2013-02-15,Forecast,1693154.1649770585
1,2013-02-22,Forecast,1634064.065705334
1,2013-03-01,Forecast,1674342.8546125204
1,2013-03-08,Forecast,1743758.6628861916
1,2013-03-15,Forecast,1768582.969257702
1,2013-03-22,Forecast,1689417.3976382178
1,2013-03-29,Forecast,1734056.771885514
1,2013-04-05,Forecast,1830340.7942536105
1,2013-04-12,Forecast,1749487.6570285677
1,2013-04-19,Forecast,1746508.1680665417
1,2013-04-26,Forecast,1655323.761135859
1,2013-05-03,Forecast,1735975.533749908
1,2013-05-10,Forecast,1719322.5506579156
1,2013-05-17,Forecast,1750533.2359657367
1,2013-05-24,Forecast,1637121.4353832775
1,2013-05-31,Forecast,1696111.6270365033
1,2013-06-07,Forecast,1719269.5398302816
1,2013-06-14,Forecast,1682001.8044354816
1,2013-06-21,Forecast,1672247.7290644115
1,2013-06-28,Forecast,1629848.1986059719
1,2013-07-05,Forecast,1799723.3021973206
1,2013-07-12,Forecast,1640482.0577966147
1,2013-07-19,Forecast,1616194.1424849972
1,2013-07-26,Forecast,1629085.2416029982
1,2013-08-02,Forecast,1639401.2839181314
1,2013-08-09,Forecast,1589796.356155248
1,2013-08-16,Forecast,1665572.543572831
1,2013-08-23,Forecast,1644178.731927753
1,2013-08-30,Forecast,1618637.5544888605
1,2013-09-06,Forecast,1697957.6033172922
1,2013-09-13,Forecast,1630220.627150552
1,2013-09-20,Forecast,1719026.3755669582
1,2013-09-27,Forecast,1712577.254285325
1,2013-10-04,Forecast,1763754.707741145
1,2013-10-11,Forecast,1671663.8458512083
1,2013-10-18,Forecast,1699857.4742004164
1,2013-10-25,Forecast,1572728.5116196002
1,2013-11-01,Forecast,1769278.3738149542
1,2013-11-08,Forecast,1617361.088576964
1,2013-11-15,Forecast,1673278.4876235796
1,2013-11-22,Forecast,2034313.0522933463
1,2013-11-29,Forecast,1635477.1450724257
1,2013-12-06,Forecast,1822406.152010378
2,2012-12-14,Forecast,2619764.6221497348
2,2012-12-21,Forecast,2984126.3897146517
2,2012-12-28,Forecast,1958681.1025558664
2,2013-01-04,Forecast,1976483.2715483948
2,2013-01-11,Forecast,1889330.1236415925
2,2013-01-18,Forecast,1859417.453058846
2,2013-01-25,Forecast,1840578.4847523859
2,2013-02-01,Forecast,1958400.038928821
2,2013-02-08,Forecast,2025570.4282076273
2,2013-02-15,Forecast,2120100.7000300153
2,2013-02-22,Forecast,1970727.1911995932
2,2013-03-01,Forecast,2011940.6002973625
2,2013-03-08,Forecast,1961438.8653095844
2,2013-03-15,Forecast,2010165.4201274496
2,2013-03-22,Forecast,1970943.8832526845
2,2013-03-29,Forecast,1997675.6558563719
2,2013-04-05,Forecast,2048617.4776462736
2,2013-04-12,Forecast,2038392.7442223262
2,2013-04-19,Forecast,1961996.7190328888
2,2013-04-26,Forecast,1980315.9041431998
2,2013-05-03,Forecast,1984471.685454772
2,2013-05-10,Forecast,1986985.6293747234
2,2013-05-17,Forecast,1970523.3251020317
2,2013-05-24,Forecast,1985808.4010090858
2,2013-05-31,Forecast,1974561.8317229608
2,2013-06-07,Forecast,2006038.059689581
2,2013-06-14,Forecast,1980558.8449898236
2,2013-06-21,Forecast,1909856.4974636787
2,2013-06-28,Forecast,1922298.8124459872
2,2013-07-05,Forecast,2021624.498405883
2,2013-07-12,Forecast,1902431.220833864
2,2013-07-19,Forecast,1874896.0379828017
2,2013-07-26,Forecast,1853991.1278429378
2,2013-08-02,Forecast,1966159.5629245352
2,2013-08-09,Forecast,1936101.890461946
2,2013-08-16,Forecast,1930828.3409631648
2,2013-08-23,Forecast,1915031.968321406
2,2013-08-30,Forecast,1925487.699989148
2,2013-09-06,Forecast,1956341.3583963409
2,2013-09-13,Forecast,1919606.3718387256
2,2013-09-20,Forecast,1892741.841052079
2,2013-09-27,Forecast,1904591.1831778414
2,2013-10-04,Forecast,1926165.3200080357
2,2013-10-11,Forecast,1988427.2032221367
2,2013-10-18,Forecast,1898210.453582426
2,2013-10-25,Forecast,1907639.7633608293
2,2013-11-01,Forecast,1944177.2119556172
2,2013-11-08,Forecast,1901519.8721056818
2,2013-11-15,Forecast,1930569.1621015638
2,2013-11-22,Forecast,2591095.2412372003
2,2013-11-29,Forecast,2224906.012513009
2,2013-12-06,Forecast,2313846.497604919
3,2012-12-14,Forecast,506497.94086031645
3,2012-12-21,Forecast,538174.4465204764
3,2012-12-28,Forecast,450235.0119559089
3,2013-01-04,Forecast,444427.65398040257
3,2013-01-11,Forecast,436084.9377514223
3,2013-01-18,Forecast,424358.8806790355
3,2013-01-25,Forecast,427517.1634699486
3,2013-02-01,Forecast,457531.7339074612
3,2013-02-08,Forecast,483123.42895032634
3,2013-02-15,Forecast,465299.7466827244
3,2013-02-22,Forecast,458985.8362308172
3,2013-03-01,Forecast,474973.263439726
3,2013-03-08,Forecast,463092.38447612134
3,2013-03-15,Forecast,449079.2139252018
3,2013-03-22,Forecast,464494.11790160305
3,2013-03-29,Forecast,464897.6320486726
3,2013-04-05,Forecast,486659.69387842773
3,2013-04-12,Forecast,446806.41829309944
3,2013-04-19,Forecast,450308.5000369706
3,2013-04-26,Forecast,441888.1129568956
3,2013-05-03,Forecast,451728.43593744177
3,2013-05-10,Forecast,441331.24388560443
3,2013-05-17,Forecast,462572.46359697555
3,2013-05-24,Forecast,434368.10502794804
3,2013-05-31,Forecast,432372.51065199426
3,2013-06-07,Forecast,436248.64485306287
3,2013-06-14,Forecast,432607.2455189466
3,2013-06-21,Forecast,425978.74479473516
3,2013-06-28,Forecast,428900.49281738745
3,2013-07-05,Forecast,454730.0243289951
3,2013-07-12,Forecast,444723.3487428273
3,2013-07-19,Forecast,444026.81681136135
3,2013-07-26,Forecast,443614.52402639476
3,2013-08-02,Forecast,455838.7789162831
3,2013-08-09,Forecast,442603.1630639869
3,2013-08-16,Forecast,455108.16516624653
3,2013-08-23,Forecast,446826.2416677456
3,2013-08-30,Forecast,447468.55547409627
3,2013-09-06,Forecast,452384.776701728
3,2013-09-13,Forecast,449424.5080803414
3,2013-09-20,Forecast,455414.3971805279
3,2013-09-27,Forecast,454059.7195221706
3,2013-10-04,Forecast,459482.800635529
3,2013-10-11,Forecast,451108.2648668453
3,2013-10-18,Forecast,459156.7052831513
3,2013-10-25,Forecast,458269.87753377727
3,2013-11-01,Forecast,469171.34382323286
3,2013-11-08,Forecast,438269.1590707709
3,2013-11-15,Forecast,433612.8214389909
3,2013-11-22,Forecast,544164.423010639
3,2013-11-29,Forecast,515052.0968387878
3,2013-12-06,Forecast,473124.20168122544
4,2012-12-14,Forecast,2908560.440543841
4,2012-12-21,Forecast,3288776.213653884
4,2012-12-28,Forecast,2151341.7507072077
4,2013-01-04,Forecast,2206000.6231834665
4,2013-01-11,Forecast,2109624.208765667
4,2013-01-18,Forecast,2138985.4449224607
4,2013-01-25,Forecast,2095106.0398418335
4,2013-02-01,Forecast,2221509.435678831
4,2013-02-08,Forecast,2287859.318373797
4,2013-02-15,Forecast,2334771.750165552
4,2013-02-22,Forecast,2259208.3046648386
4,2013-03-01,Forecast,2203032.240133186
4,2013-03-08,Forecast,2214617.7829665123
4,2013-03-15,Forecast,2203921.299872145
4,2013-03-22,Forecast,2139477.947880687
4,2013-03-29,Forecast,2151214.73166498
4,2013-04-05,Forecast,2238164.867866522
4,2013-04-12,Forecast,2157299.7060688506
4,2013-04-19,Forecast,2216032.4480325286
4,2013-04-26,Forecast,2116204.2212907257
4,2013-05-03,Forecast,2205308.060563638
4,2013-05-10,Forecast,2142198.236684505
4,2013-05-17,Forecast,2294900.585631689
4,2013-05-24,Forecast,2189251.9237952735
4,2013-05-31,Forecast,2198940.5125970338
4,2013-06-07,Forecast,2232451.201676506
4,2013-06-14,Forecast,2230181.2193972156
4,2013-06-21,Forecast,2163187.4345223685
4,2013-06-28,Forecast,2163600.755436545
4,2013-07-05,Forecast,2289343.5298965303
4,2013-07-12,Forecast,2226139.0026943306
4,2013-07-19,Forecast,2248786.9453660506
4,2013-07-26,Forecast,2165380.515947497
4,2013-08-02,Forecast,2226504.4402356916
4,2013-08-09,Forecast,2287096.8179645417
4,2013-08-16,Forecast,2230852.4338281257
4,2013-08-23,Forecast,2164672.9226292777
4,2013-08-30,Forecast,2179043.3882966633
4,2013-09-06,Forecast,2392679.3020354505
4,2013-09-13,Forecast,2302861.388861332
4,2013-09-20,Forecast,2185892.4805875113
4,2013-09-27,Forecast,2251268.75266005
4,2013-10-04,Forecast,2200830.1906359
4,2013-10-11,Forecast,2177964.255908243
4,2013-10-18,Forecast,2221340.2278701137
4,2013-10-25,Forecast,2210771.0406915
4,2013-11-01,Forecast,2394284.973151928
4,2013-11-08,Forecast,2162202.8896374726
4,2013-11-15,Forecast,2382610.3106569503
4,2013-11-22,Forecast,2980518.4993994525
4,2013-11-29,Forecast,2308433.676317466
4,2013-12-06,Forecast,2477982.2773084138
5,2012-12-14,Forecast,400293.30462819466
5,2012-12-21,Forecast,439574.7934580205
5,2012-12-28,Forecast,362247.15689516434
5,2013-01-04,Forecast,336944.025407738
5,2013-01-11,Forecast,323725.61484876607
5,2013-01-18,Forecast,320301.1808267676
5,2013-01-25,Forecast,329860.3470002095
5,2013-02-01,Forecast,401750.3240868611
5,2013-02-08,Forecast,413395.35209180374
5,2013-02-15,Forecast,380161.3413348821
5,2013-02-22,Forecast,382495.7542342932
5,2013-03-01,Forecast,392246.90927689837
5,2013-03-08,Forecast,385198.1378189388
5,2013-03-15,Forecast,388030.79616611736
5,2013-03-22,Forecast,392270.067059872
5,2013-03-29,Forecast,396300.607867133
5,2013-04-05,Forecast,406256.89200758794
5,2013-04-12,Forecast,400307.44174048863
5,2013-04-19,Forecast,387114.8120234052
5,2013-04-26,Forecast,390203.2832848273
5,2013-05-03,Forecast,398546.95635941485
5,2013-05-10,Forecast,392994.03615333396
5,2013-05-17,Forecast,417713.1316164105
5,2013-05-24,Forecast,396691.48177577485
5,2013-05-31,Forecast,390452.4645648937
5,2013-06-07,Forecast,382938.01522192894
5,2013-06-14,Forecast,388622.77576691384
5,2013-06-21,Forecast,386086.05524729984
5,2013-06-28,Forecast,379871.31809017924
5,2013-07-05,Forecast,395359.3404354463
5,2013-07-12,Forecast,376658.69850352115
5,2013-07-19,Forecast,368984.37989610084
5,2013-07-26,Forecast,366936.47537001275
5,2013-08-02,Forecast,377757.7289869223
5,2013-08-09,Forecast,370826.3298693183
5,2013-08-16,Forecast,393020.3314474662
5,2013-08-23,Forecast,376359.8449928828
5,2013-08-30,Forecast,377607.41093836987
5,2013-09-06,Forecast,399011.70598012325
5,2013-09-13,Forecast,371350.8470431178
5,2013-09-20,Forecast,374406.75530057406
5,2013-09-27,Forecast,374270.52289421536
5,2013-10-04,Forecast,373984.1538791773
5,2013-10-11,Forecast,371099.23498914356
5,2013-10-18,Forecast,372684.08972723276
5,2013-10-25,Forecast,372345.5237926558
5,2013-11-01,Forecast,400206.771654133
5,2013-11-08,Forecast,393737.6724036512
5,2013-11-15,Forecast,377594.08986468177
5,2013-11-22,Forecast,489121.9702372059
5,2013-11-29,Forecast,439056.95299381093
5,2013-12-06,Forecast,376252.28730591544
6,2012-12-14,Forecast,2153683.661832415
6,2012-12-21,Forecast,2431349.7415630035
6,2012-12-28,Forecast,1728605.7599401379
6,2013-01-04,Forecast,1647251.4407539202
6,2013-01-11,Forecast,1568534.4037791935
6,2013-01-18,Forecast,1539901.8556598448
6,2013-01-25,Forecast,1560014.2394784251
6,2013-02-01,Forecast,1520364.726553898
6,2013-02-08,Forecast,1572675.6012471395
6,2013-02-15,Forecast,1577293.6559000714
6,2013-02-22,Forecast,1502137.9310306415
6,2013-03-01,Forecast,1521825.1976651899
6,2013-03-08,Forecast,1660414.4274444901
6,2013-03-15,Forecast,1674985.7022851899
6,2013-03-22,Forecast,1549585.0360447934
6,2013-03-29,Forecast,1568881.3852168045
6,2013-04-05,Forecast,1604364.8580838293
6,2013-04-12,Forecast,1571814.6812127116
6,2013-04-19,Forecast,1638090.7214904348
6,2013-04-26,Forecast,1485860.6666023745
6,2013-05-03,Forecast,1540941.8981773034
6,2013-05-10,Forecast,1536843.941573291
6,2013-05-17,Forecast,1612664.3122349787
6,2013-05-24,Forecast,1608041.891612036
6,2013-05-31,Forecast,1650857.725921557
6,2013-06-07,Forecast,1651982.0556492603
6,2013-06-14,Forecast,1625597.7782400444
6,2013-06-21,Forecast,1599019.2638295512
6,2013-06-28,Forecast,1627270.0137465652
6,2013-07-05,Forecast,1739474.0498594972
6,2013-07-12,Forecast,1614066.5041369102
6,2013-07-19,Forecast,1611758.77583341
6,2013-07-26,Forecast,1600097.9059078416
6,2013-08-02,Forecast,1638827.6857446046
6,2013-08-09,Forecast,1554959.5431748552
6,2013-08-16,Forecast,1565564.4704298582
6,2013-08-23,Forecast,1522972.1536416546
6,2013-08-30,Forecast,1529202.8031474873
6,2013-09-06,Forecast,1582250.9035585634
6,2013-09-13,Forecast,1488886.171731536
6,2013-09-20,Forecast,1624010.6544303442
6,2013-09-27,Forecast,1623788.3850535667
6,2013-10-04,Forecast,1619755.090543583
6,2013-10-11,Forecast,1539144.8602016685
6,2013-10-18,Forecast,1534060.918188365
6,2013-10-25,Forecast,1553563.6991458123
6,2013-11-01,Forecast,1660619.1918487542
6,2013-11-08,Forecast,1533472.0932853895
6,2013-11-15,Forecast,1666354.4500712175
6,2013-11-22,Forecast,2168000.049118061
6,2013-11-29,Forecast,1976199.5886558476
6,2013-12-06,Forecast,1914819.2997554832
7,2012-12-14,Forecast,815548.0454959709
7,2012-12-21,Forecast,1001841.5403467818
7,2012-12-28,Forecast,848493.2249662584
7,2013-01-04,Forecast,707088.0884964061
7,2013-01-11,Forecast,598858.4896603393
7,2013-01-18,Forecast,565908.0233827349
7,2013-01-25,Forecast,550303.4285962532
7,2013-02-01,Forecast,613421.0195949835
7,2013-02-08,Forecast,618004.0787744088
7,2013-02-15,Forecast,649209.7087316858
7,2013-02-22,Forecast,610117.0371855284
7,2013-03-01,Forecast,635664.1140377674
7,2013-03-08,Forecast,644491.6377625767
7,2013-03-15,Forecast,700268.3614363187
7,2013-03-22,Forecast,681588.59928574
7,2013-03-29,Forecast,640922.9332324269
7,2013-04-05,Forecast,680219.0281645383
7,2013-04-12,Forecast,645097.7070474445
7,2013-04-19,Forecast,618007.2654226304
7,2013-04-26,Forecast,614930.7913328658
7,2013-05-03,Forecast,617384.5338045447
7,2013-05-10,Forecast,618489.534592613
7,2013-05-17,Forecast,628885.2630482073
7,2013-05-24,Forecast,617568.6757598439
7,2013-05-31,Forecast,662343.411561615
7,2013-06-07,Forecast,696584.1027632672
7,2013-06-14,Forecast,687226.8826214605
7,2013-06-21,Forecast,702483.0942777849
7,2013-06-28,Forecast,714793.291358453
7,2013-07-05,Forecast,773725.9496024424
7,2013-07-12,Forecast,711665.8797601141
7,2013-07-19,Forecast,710231.1151547274
7,2013-07-26,Forecast,704427.4103492525
7,2013-08-02,Forecast,737141.0524683135
7,2013-08-09,Forecast,710123.0276797118
7,2013-08-16,Forecast,708846.9299164006
7,2013-08-23,Forecast,698277.0638954337
7,2013-08-30,Forecast,700303.6047725498
7,2013-09-06,Forecast,649307.1936506568
7,2013-09-13,Forecast,600488.4062428981
7,2013-09-20,Forecast,593659.4751299318
7,2013-09-27,Forecast,604766.3875391056
7,2013-10-04,Forecast,579730.0659047358
7,2013-10-11,Forecast,624294.6364699748
7,2013-10-18,Forecast,582414.7605226765
7,2013-10-25,Forecast,618327.5834515779
7,2013-11-01,Forecast,614092.0111169011
7,2013-11-08,Forecast,657422.3510971072
7,2013-11-15,Forecast,598398.9552024603
7,2013-11-22,Forecast,882507.6064777123
7,2013-11-29,Forecast,739314.7756420636
